119260875RR0001,2012-12-31,,,,,,,,,,,2,11520,40617,
119260883RR0001,2012-03-31,,,,,,,,,,,5,52284,52284,
119260909RR0001,2012-06-30,,,,,,,,,,,,,,
119260917RR0001,2012-06-30,,,,,,,,,,,,,,
119260941RR0001,2012-12-31,,,,,,,,,,,,,,
119260958RR0001,2012-06-30,66,,1,5,3,,,1,,,101,1696676,5975360,
119261030RR0001,2012-08-31,2,1,1,,,,,,,,12,251129,891559,
119261048RR0001,2012-03-31,12000,,,,,,,,5,5,8000,280501368,1337833000,
119261055RR0001,2012-07-31,,,,,,,,,,,,,,
119261063RR0001,2012-12-31,7,4,3,,,,,,,,5,52287,306295,
119261071RR0001,2012-07-31,,,,,,,,,,,,,,
119261105RR0001,2012-03-31,25,1,9,,,,,,,,17,139920,1352112,
119261139RR0001,2012-06-30,2,2,,,,,,,,,2,24982,24982,
119261147RR0001,2012-12-31,9,4,4,1,,,,,,,27,281717,781638,
119261154RR0001,2012-09-30,,,,,,,,,,,2,42723,42723,
119261162RR0001,2012-12-31,3,3,,,,,,,,,,,96642,
119261220RR0001,2012-12-31,,,,,,,,,,,,,,
119261238RR0001,2012-12-31,6,1,4,1,,,,,,,3,97575,464634,
119261295RR0001,2012-12-31,,,,,,,,,,,,,,
119261311RR0001,2012-04-30,,,,,,,,,,,6,11223,11223,
119261329RR0001,2012-10-31,,,,,,,,,,,,,,
119261337RR0001,2012-12-31,,,,,,,,,,,,,,
119261345RR0001,2012-05-31,,,,,,,,,,,,,,
119261352RR0001,2012-12-31,,,,,,,,,,,,,,
119261360RR0001,2012-12-31,,,,,,,,,,,,,,
119261394RR0001,2012-12-31,,,,,,,,,,,,,,
119261469RR0001,2012-12-31,,,,,,,,,,,,,,
119261485RR0001,2012-12-31,,,,,,,,,,,22,42742,42742,
119261493RR0001,2012-03-31,,,,,,,,,,,,,,
119261501RR0001,2012-12-31,,,,,,,,,,,,,,
119261527RR0001,2012-04-30,2,,1,1,,,,,,,5,79346,259455,
119261550RR0001,2012-01-31,,,,,,,,,,,,,,
119261568RR0001,2012-09-30,3,2,1,,,,,,,,5,50745,160620,
119261576RR0001,2012-12-31,,,,,,,,,,,,,,
119261626RR0001,2012-10-31,,,,,,,,,,,3,75768,75768,
119261642RR0001,2012-12-31,,,,,,,,,,,,,,
119261659RR0001,2012-10-31,,,,,,,,,,,,,,
119261675RR0001,2012-11-30,,,,,,,,,,,,,,
119261725RR0001,2012-10-31,,,,,,,,,,,,,,
119261733RR0001,2012-12-31,,,,,,,,,,,,,,
119261766RR0001,2012-12-31,1,1,,,,,,,,,2,11475,36034,
119261774RR0001,2012-10-31,,,,,,,,,,,,,58745,
119261857RR0001,2012-12-31,3,2,1,,,,,,,,1,1400,123971,
119261865RR0001,2012-03-31,,,,,,,,,,,,,27645,
119261881RR0001,2012-04-30,,,,,,,,,,,,,,
119261899RR0001,2012-03-31,,,,,,,,,,,,,,
119261907RR0001,2012-03-31,7,6,1,,,,,,,,,22030,264515,
119261923RR0001,2012-03-31,,,,,,,,,,,,,,
119261972RR0001,2012-12-31,,,,,,,,,,,,,,
119261980RR0001,2012-03-31,75,,9,1,,,,,,,80,695652,4145678,
119261998RR0001,2012-11-30,,,,,,,,,,,,,,
119262004RR0001,2012-10-31,,,,,,,,,,,,,,
119262012RR0001,2012-12-31,,,,,,,,,,,,,,
119262038RR0001,2012-12-31,,,,,,,,,,,,,,
119262061RR0001,2012-09-30,,,,,,,,,,,,,,
119262095RR0001,2012-08-31,,,,,,,,,,,,,,
119262103RR0001,2012-12-31,,,,,,,,,,,,,,
119262137RR0001,2012-12-31,,,,,,,,,,,2,6773,6773,
119262145RR0001,2012-12-31,,,,,,,,,,,5,24409,24409,
119262152RR0001,2012-12-31,,,,,,,,,,,1,12000,12000,
119262178RR0001,2012-01-31,,,,,,,,,,,,,,
119262186RR0001,2012-12-31,,,,,,,,,,,,,,
119262228RR0001,2012-12-31,,,,,,,,,,,,,,
119262236RR0001,2012-03-31,3,1,2,,,,,,,,1,1200,164288,
119262251RR0001,2012-12-31,,,,,,,,,,,,,,
119262285RR0001,2012-08-31,5,3,2,,,,,,,,2,16809,207443,
119262319RR0001,2012-03-31,65,,,,,,,,,,26,,2489652,
119262343RR0001,2012-02-28,,,,,,,,,,,,,,
119262368RR0001,2012-02-28,,,,,,,,,,,,,,
119262376RR0001,2012-12-31,,,,,,,,,,,,,,
119262442RR0001,2012-03-31,,,,,,,,,,,,,,
119262517RR0001,2012-01-31,,,,,,,,,,,2,17280,17280,
119262533RR0001,2012-04-30,,,,,,,,,,,,,,
119262707RR0001,2012-12-31,,,,,,,,,,,,,,
119262780RR0002,2012-12-31,,,,,,,,,,,,,,
119262848RR0001,2012-12-31,,,,,,,,,,,,,,
119262855RR0001,2012-12-31,,,,,,,,,,,,,,
119262897RR0001,2012-12-31,,,,,,,,,,,,,,
119262913RR0001,2012-12-31,,,,,,,,,,,,,,
119262947RR0001,2012-12-31,,,,,,,,,,,,,,
119263036RR0001,2012-12-31,,,,,,,,,,,,,,
119263044RR0001,2012-12-31,,,,,,,,,,,,,,
119263077RR0001,2012-03-31,,,,,,,,,,,,,,
119263085RR0001,2012-07-31,,,,,,,,,,,,,,
119263093RR0001,2012-08-31,179,,2,6,2,,,,,,986,4854921,12104911,
119263176RR0001,2012-04-30,,,,,,,,,,,,,,
119263192RR0001,2012-11-30,,,,,,,,,,,,,,
119263242RR0001,2012-12-31,,,,,,,,,,,,,,
119263275RR0001,2012-12-31,,,,,,,,,,,1,16597,16597,
119263309RR0001,2012-06-30,,,,,,,,,,,,,,
119263317RR0001,2012-05-31,3,2,1,,,,,,,,,,131945,
119263382RR0001,2012-12-31,1,1,,,,,,,,,,,24266,
119263408RR0001,2012-07-31,5,,1,4,,,,,,,,,550856,
119263424RR0001,2012-12-31,13,9,1,,,,,,,,17,41452,413391,
119263432RR0001,2012-03-31,16,8,2,,,,,,,,22,89687,644145,
119263499RR0001,2012-12-31,,,,,,,,,,,,,,
119263531RR0001,2012-08-31,,,,,,,,,,,,,,
119263549RR0001,2012-03-31,28,6,4,,,,,,,,16,94352,786280,
119263580RR0001,2012-10-31,3,1,2,,,,,,,,56,362949,510780,
119263614RR0001,2012-10-31,,,,,,,,,,,,,,
119263671RR0001,2012-12-31,,,,,,,,,,,,,,
119263739RR0001,2012-03-31,40,5,4,1,,,,,,,3,,,
119263812RR0001,2012-12-31,,,,,,,,,,,,,,
119263838RR0001,2012-12-31,5,2,2,1,,,,,,,9,14628,430704,
119263853RR0001,2012-12-31,,,,,,,,,,,,,,
119263861RR0001,2012-12-31,,,,,,,,,,,1,14174,14174,
119263879RR0001,2012-12-31,,,,,,,,,,,,,,
119263903RR0001,2012-12-31,,,,,,,,,,,1,22000,22000,
119263945RR0001,2012-09-30,,,,,,,,,,,7,120623,120623,
119263978RR0001,2012-12-31,,,,,,,,,,,,,,
119263994RR0001,2012-12-31,,,,,,,,,,,,,,
119264034RR0001,2012-03-31,18,3,7,,,,,,,,50,755972,1608622,
119264059RR0001,2012-12-31,,,,,,,,,,,2,2893,2893,
119264075RR0001,2012-12-31,5,2,3,,,,,,,,43,215372,448052,
119264091RR0001,2012-12-31,,,,,,,,,,,,,,
119264109RR0001,2012-09-30,,,,,,,,,,,,,,
119264117RR0001,2012-06-30,6,,6,,,,,,,,11,252618,604780,
119264133RR0001,2012-12-31,12,3,8,1,,,,,,,40,600000,1468903,
119264174RR0001,2012-12-31,12,7,3,,,,,,,,10,75182,448651,
119264174RR0002,2012-12-31,,,,,,,,,,,,,,
119264174RR0003,2012-12-31,,,,,,,,,,,1,,,
119264174RR0004,2012-12-31,1,1,,,,,,,,,,,,
119264174RR0005,2012-12-31,1,,,,,,,,,,,,29496,
119264174RR0006,2012-12-31,1,,,,,,,,,,,,24082,
119264174RR0007,2012-12-31,1,1,,,,,,,,,2,13909,37509,
119264174RR0008,2012-12-31,2,,2,,,,,,,,6,20897,80261,
119264174RR0009,2012-12-31,1,1,,,,,,,,,3,31301,61408,
119264174RR0010,2012-12-31,1,,,,,,,,,,1,10062,41238,
119264174RR0011,2012-12-31,4,4,,,,,,,,,11,21540,151008,
119264174RR0012,2012-12-31,1,1,,,,,,,,,,,,
119264174RR0013,2012-12-31,3,3,,,,,,,,,4,21149,70409,
119264174RR0014,2012-12-31,,,,,,,,,,,,,,
119264174RR0015,2012-12-31,4,4,,,,,,,,,10,54532,170784,
119264174RR0016,2012-12-31,,1,,,,,,,,,2,8273,34965,
119264174RR0017,2012-12-31,,1,,,,,,,,,,,16961,
119264174RR0018,2012-12-31,,,,,,,,,,,3,13504,13504,
119264174RR0019,2012-12-31,5,5,,,,,,,,,13,17911,121756,
119264174RR0020,2012-12-31,1,1,,,,,,,,,1,4365,24765,
119264174RR0021,2012-12-31,1,1,,,,,,,,,1,2610,23110,
119264174RR0022,2012-12-31,1,,,,,,,,,,31,137828,163375,
119264174RR0023,2012-12-31,,1,,,,,,,,,5,21419,41819,
119264174RR0024,2012-12-31,,,,,,,,,,,2,1400,1400,
119264174RR0025,2012-12-31,,,,,,,,,,,1,1800,1800,
119264174RR0026,2012-12-31,3,3,,,,,,,,,1,20774,146706,
119264174RR0027,2012-12-31,1,,,,,,,,,,,,12810,
119264174RR0028,2012-12-31,1,1,,,,,,,,,2,18208,47783,
119264174RR0029,2012-12-31,,,,,,,,,,,3,10308,10308,
119264174RR0030,2012-12-31,3,3,,,,,,,,,2,11611,68319,
119264174RR0031,2012-12-31,1,1,,,,,,,,,2,22106,46968,
119264174RR0032,2012-12-31,1,,,,,,,,,,1,3885,32044,
119264174RR0033,2012-12-31,,,,,,,,,,,,,16212,
119264174RR0034,2012-12-31,2,2,,,,,,,,,7,20217,79679,
119264174RR0035,2012-12-31,,,,,,,,,,,,,,
119264174RR0036,2012-12-31,,,,,,,,,,,,,,
119264190RR0001,2012-08-31,10,6,4,,,,,,,,37,317183,816090,
119264216RR0001,2012-12-31,,,,,,,,,,,,,,
119264224RR0001,2012-12-31,1,1,,,,,,,,,,,29479,
119264323RR0001,2012-09-30,,,,,,,,,,,,,,
119264331RR0001,2012-06-30,7,1,3,,,,,,,,3,44399,222526,
119264372RR0001,2012-12-31,,,,,,,,,,,,,,
119264406RR0001,2012-03-31,,,,,,,,,,,,,,
119264422RR0001,2012-03-31,,,,,,,,,,,,,4500,
119264455RR0001,2012-03-31,104,,8,2,,,,,,,78,1567418,7079886,
119264471RR0001,2012-03-31,,,,,,,,,,,3,8131,8131,
119264489RR0001,2012-12-31,1,,1,,,,,,,,,,48245,
119264505RR0001,2012-08-31,,,,,,,,,,,,,,
119264521RR0001,2012-12-31,,,,,,,,,,,,,,
119264539RR0001,2012-08-31,2,2,,,,,,,,,1,1154,42706,
119264562RR0001,2012-10-31,,,,,,,,,,,,42380,42380,
119264588RR0001,2012-07-31,,,,,,,,,,,1,8075,8410,
119264596RR0001,2012-03-31,1,1,,,,,,,,,,,33336,
119264604RR0001,2012-03-31,,,,,,,,,,,,,,
119264646RR0001,2012-10-23,,,,,,,,,,,,,,
119264653RR0001,2012-12-31,1,1,,,,,,,,,2,26298,24748,
119264752RR0001,2012-05-31,1,,,,,,,,,,6,28439,58439,
119264778RR0001,2012-12-31,1,,1,,,,,,,,,,47980,
119264786RR0001,2012-03-31,,,,,,,,,,,,,,
119264794RR0001,2012-12-31,2,2,,,,,,,,,,,61531,
119264802RR0001,2012-12-31,,,,,,,,,,,,,,
119264828RR0001,2012-12-31,1,,1,,,,,,,,2,10434,72122,
119264836RR0001,2012-12-31,11,6,4,,,,,,,,24,191206,542309,
119264844RR0001,2012-12-31,1,1,,,,,,,,,1,5641,42670,
119264869RR0001,2012-03-31,8,,8,,,,,,,,5,137065,685987,
119264885RR0001,2012-10-31,64,,3,5,2,,,,,,275,4211485,9147547,
119264927RR0001,2012-12-31,7,2,2,1,,,,,,,6,80000,194932,
119264943RR0001,2012-12-31,,,,,,,,,,,3,9150,9150,
119264950RR0001,2012-03-31,39,,10,,,,,,,,13,72000,1250514,
119264968RR0001,2012-12-31,1,,1,,,,,,,,3,32202,111960,
119265064RR0001,2012-06-30,10,9,1,,,,,,,,17,93651,414292,
119265072RR0001,2012-12-31,,,,,,,,,,,,,,
119265098RR0001,2012-07-31,,,,,,,,,,,,,,
119265106RR0001,2012-09-30,,,,,,,,,,,,,,
119265155RR0001,2012-04-30,,,,,,,,,,,,,,
119265163RR0001,2012-06-01,,,,,,,,,,,,,,
119265189RR0001,2012-12-31,,,,,,,,,,,2,2800,2800,
119265197RR0001,2012-12-31,1,1,,,,,,,,,1,3049,33402,
119265221RR0001,2012-12-31,1,1,,,,,,,,,,,25153,
119265270RR0001,2012-03-31,22,,10,,,,,,,,32,,1981230,
119265296RR0001,2012-12-31,13,,10,,,,,,,,15,43839,728452,
119265346RR0001,2012-12-31,8,7,1,,,,,,,,4,22767,141640,
119265361RR0001,2012-12-31,1,,1,,,,,,,,,,62023,
119265379RR0001,2012-12-31,,,,,,,,,,,,,,
119265387RR0001,2012-12-31,,,,,,,,,,,,,,
119265403RR0001,2012-12-31,,,,,,,,,,,,,,
119265411RR0001,2012-06-30,1,1,,,,,,,,,,,28508,
119265429RR0001,2012-12-31,,,,,,,,,,,,,,
119265437RR0001,2012-05-31,,,,,,,,,,,,,,
119265460RR0001,2012-12-31,,,,,,,,,,,,,,
119265486RR0001,2012-03-31,,,,,,,,,,,,,,
119265502RR0001,2012-12-31,,,,,,,,,,,1,9110,9110,
119265510RR0001,2012-03-31,,,,,,,,,,,4,54578,54578,
119265536RR0001,2012-12-31,,,,,,,,,,,,,,
119265544RR0001,2012-09-30,,,,,,,,,,,,,,
119265569RR0001,2012-12-31,,,,,,,,,,,,,,
119265619RR0001,2012-05-31,,,,,,,,,,,,,,
119265635RR0001,2012-12-31,,,,,,,,,,,,,,
119265643RR0001,2012-12-31,,,,,,,,,,,,,,
119265650RR0001,2012-06-30,,,,,,,,,,,,,,
119265692RR0001,2012-12-31,1,,,,,,,,,,,,,
119265726RR0001,2012-08-31,29,9,1,,,,,,,,11,149652,660716,
119265734RR0001,2012-06-30,30,,2,7,1,,,,,,1,56112,2477977,
119265742RR0001,2012-05-31,1,1,,,,,,,,,,,23146,
119265759RR0001,2012-03-31,10,3,7,,,,,,,,,,394292,
119265783RR0001,2012-08-31,8,2,6,,,,,,,,,,485978,
119265809RR0001,2012-05-31,1,,1,,,,,,,,,,43575,
119265825RR0001,2012-12-31,1,,1,,,,,,,,,,59999,
119265882RR0001,2012-12-31,,,,,,,,,,,,,,
119265916RR0001,2012-12-31,2,,,,,,,,,,2,,36000,
119265924RR0001,2012-10-31,3,3,,,,,,,,,,,112836,
119266005RR0001,2012-06-30,,,,,,,,,,,,,,
119266104RR0001,2012-12-31,2,,2,,,,,,,,2,20094,161955,
119266138RR0001,2012-04-30,,,,,,,,,,,,,,
119266179RR0001,2012-12-31,1,1,,,,,,,,,,,22000,
119266187RR0001,2012-06-30,,,,,,,,,,,61,151365,151365,
119266328RR0001,2012-12-31,,,,,,,,,,,,,,
119266344RR0001,2012-12-31,19,8,8,3,,,,,,,7,,937018,
119266351RR0001,2012-08-31,4,,4,,,,,,,,16,389416,622536,
119266369RR0001,2012-12-31,1,1,,,,,,,,,1,10451,10451,
119266393RR0001,2012-12-31,,,,,,,,,,,,,,
119266401RR0001,2012-08-31,,,,,,,,,,,,,,
119266419RR0001,2012-08-31,,,,,,,,,,,,,,
119266427RR0001,2012-03-31,6,3,3,,,,,,,,8,160000,486713,
119266468RR0001,2012-12-31,,,,,,,,,,,,,,
119266476RR0001,2012-12-31,,,,,,,,,,,,,,
119266526RR0001,2012-06-30,,,,,,,,,,,,,800,
119266534RR0001,2012-12-31,21,,9,1,,,,,,,64,701000,2663941,
119266583RR0001,2012-12-31,2,2,,,,,,,,,,,59035,
119266609RR0001,2012-12-31,6,,4,2,,,,,,,,,475705,
119266625RR0001,2012-12-31,,,,,,,,,,,,,,
119266666RR0001,2012-12-31,4,2,2,,,,,,,,5,21450,237309,
119266724RR0001,2012-06-30,,,,,,,,,,,,,,
119266765RR0001,2012-12-31,,,,,,,,,,,,,,
119266823RR0001,2012-12-31,1,1,,,,,,,,,3,37086,57486,
119266831RR0001,2012-12-31,,,,,,,,,,,,,,
119266872RR0001,2012-06-30,,,,,,,,,,,,,,
119266880RR0001,2012-08-31,,,,,,,,,,,,,,
119266898RR0001,2012-12-31,,,,,,,,,,,,,,
119266948RR0001,2012-06-30,114,,,8,1,,1,,,,40,215384,9730662,
119266955RR0001,2012-12-31,3,2,1,,,,,,,,2,53303,153609,
119266971RR0001,2012-03-31,,,,,,,,,,,,,,
119267235RR0001,2012-12-31,3,2,,,,,,,,,6,62457,145829,
119267250RR0001,2012-12-31,,,,,,,,,,,2,82379,82379,
119267284RR0001,2012-12-31,,,,,,,,,,,,,,
119267342RR0001,2012-04-30,4,,3,1,,,,,,,17,477222,747262,
119267383RR0001,2012-12-31,,,,,,,,,,,,,,
119267391RR0001,2012-01-31,,,,,,,,,,,,,,
119267409RR0001,2012-12-31,,,,,,,,,,,,,,
119267425RR0001,2012-12-31,,,,,,,,,,,,,,
119267441RR0001,2012-03-31,,,,,,,,,,,,,,
119267458RR0001,2012-12-31,3,2,1,,,,,,,,1,29466,153662,
119267466RR0001,2012-12-31,,,,,,,,,,,,,,
119267490RR0001,2012-12-31,,,,,,,,,,,,,,
119267532RR0001,2012-06-30,2,1,1,,,,,,,,4,23197,111095,
119267540RR0001,2012-10-31,13,2,8,,,,,,,,4,28404,649318,
119267573RR0001,2012-12-31,1,,1,,,,,,,,17,175727,226157,
119267623RR0001,2012-08-31,,,,,,,,,,,,,,
119267664RR0001,2012-06-01,,,,,,,,,,,,,,
119267672RR0001,2012-12-31,,,,,,,,,,,,,,
119267706RR0001,2012-03-31,9,3,4,1,,,,,,,4,142390,556122,
119267714RR0001,2012-03-31,66,,7,3,,,,,,,109,3791314,8709676,
119267722RR0001,2012-12-31,,,,,,,,,,,,,,
119267789RR0001,2012-06-30,,,,,,,,,,,,,,
119267797RR0001,2012-12-31,1,1,,,,,,,,,3,8415,39683,
119267821RR0001,2012-12-31,2,,1,1,,,,,,,,,146170,
119267862RR0001,2012-12-31,3,1,2,,,,,,,,3,11144,234422,
119267870RR0001,2012-03-31,,5,5,1,,,,,,,1,4613,639706,
119267904RR0001,2012-10-31,,,,,,,,,,,,,,
119267920RR0001,2012-12-31,,,,,,,,,,,,,,
119267953RR0001,2012-04-30,,,,,,,,,,,,,,
119267995RR0001,2012-12-31,,,,,,,,,,,,,,
119268001RR0001,2012-12-31,1,,1,,,,,,,,3,7020,67155,
119268035RR0001,2012-12-31,1,,1,,,,,,,,,,58883,
119268100RR0001,2012-12-31,,,,,,,,,,,,,,
119268118RR0001,2012-12-31,1,1,,,,,,,,,,,15317,
119268167RR0001,2012-12-31,1,1,,,,,,,,,4,12080,36829,
119268209RR0001,2012-06-30,51,,,6,4,,,,,,33,327887,3727565,
119268225RR0001,2012-12-31,1,,,1,,,,,,,3,21047,111447,
119268233RR0001,2012-06-30,,,,,,,,,,,,,,
119268332RR0001,2012-08-31,,,,,,,,,,,,,,
119268357RR0001,2012-12-31,,,,,,,,,,,,,,
119268381RR0001,2012-12-31,1,,1,,,,,,,,23,80103,144183,
119268407RR0001,2012-03-31,5,4,1,,,,,,,,2,51536,208942,
119268449RR0001,2012-12-31,,,,,,,,,,,,,,
119268472RR0001,2012-12-31,,,,,,,,,,,3,58301,58301,
119268480RR0001,2012-06-30,,,,,,,,,,,,,,
119268571RR0001,2012-12-31,,,,,,,,,,,,,,
119268589RR0001,2012-12-31,,,,,,,,,,,,,,
119268621RR0001,2012-12-31,,,,,,,,,,,3,10500,10500,
119268670RR0001,2012-06-30,,,,,,,,,,,,,,
119268688RR0001,2012-12-31,,,,,,,,,,,,,,
119268696RR0001,2012-12-31,,,,,,,,,,,1,24860,,
119268753RR0001,2012-03-31,22,,10,,,,,,,,20,8704,1346720,
119268795RR0001,2012-12-31,,,,,,,,,,,,,,
119268811RR0001,2012-09-30,,,,,,,,,,,1,19676,,
119268829RR0001,2012-03-31,21,,10,,,,,,,,27,412104,1828745,
119268837RR0001,2012-07-31,8,,8,1,,,,,,,12,161044,769890,
119268845RR0001,2012-05-31,,,,,,,,,,,1,22003,22003,
119268852RR0001,2012-03-31,,,,,,,,,,,,,,
119268860RR0001,2012-03-31,4,1,1,1,,,,,,,1,2984,197347,
119268878RR0001,2012-12-31,6,,3,3,,,,,,,20,369720,947603,
119268886RR0001,2012-05-31,,,,,,,,,,,,,,
119268894RR0001,2012-04-30,3,1,2,,,,,,,,,,140785,
119268902RR0001,2012-04-30,,,,,,,,,,,,,,
119268910RR0001,2012-08-31,3,2,1,,,,,,,,9,24512,112065,
119268928RR0001,2012-04-30,631,,,,,7,1,,2,,1155,,89653000,
119268951RR0001,2012-08-31,,,,,,,,,,,,,,
119268977RR0001,2012-12-31,,,,,,,,,,,,,,
119268993RR0001,2012-09-30,,,,,,,,,,,,,,
119269033RR0001,2012-12-31,,,,,,,,,,,,,,
119269041RR0001,2012-03-31,6,5,1,,,,,,,,2,30000,214400,
119269124RR0001,2012-03-31,,,,,,,,,,,,,,
119269132RR0001,2012-12-31,,,,,,,,,,,,,,
119269173RR0001,2012-08-31,,1,,,,,,,,,1,,4796,
119269231RR0002,2012-12-31,,,,,,,,,,,,,,
119269249RR0002,2012-12-31,1,,1,,,,,,,,5,7570,36426,
119269264RR0002,2012-12-31,8,6,2,,,,,,,,,,233592,
119269306RR0001,2012-09-30,1,,,1,,,,,,,2,8536,122941,
119269355RR0001,2012-12-31,9,2,7,,,,,,,,8,77082,452811,
119269413RR0001,2012-12-31,1,,,1,,,,,,,,,84015,
119269439RR0001,2012-12-31,1,,,1,,,,,,,2,27699,153191,
119269454RR0002,2012-12-31,1,,1,,,,,,,,,,56752,
119269462RR0001,2012-12-31,4,3,1,,,,,,,,,,144542,
119269488RR0001,2012-04-30,1,,10,,,,,,,,,,52556,
119269496RR0001,2012-12-31,,,,,,,,,,,2,13422,13422,
119269579RR0002,2012-12-31,1,1,,,,,,,,,,,11261,
119269660RR0001,2012-12-31,1,2,,,,,,,,,1,3050,37438,
119269702RR0002,2012-12-31,,,,,,,,,,,4,48525,48525,
119269728RR0001,2012-12-31,1,,1,,,,,,,,,,10612,
119269744RR0001,2012-06-30,210,,,4,4,1,,,,1,69,1470668,11010555,
119269751RR0001,2012-04-30,80,,,2,7,1,,,,,140,1060000,8873000,
119269793RR0001,2012-12-31,1,,1,,,,,,,,1,6708,72694,
119269801RR0001,2012-12-31,1,,1,,,,,,,,3,28542,97644,
119269850RR0001,2012-12-31,8,6,2,,,,,,,,6,219859,224193,
119269884RR0001,2012-12-31,,,,,,,,,,,1,34983,36715,
119269892RR0001,2012-12-31,3,3,,,,,,,,,28,182127,298138,
119269918RR0001,2012-12-31,1,,1,,,,,,,,,,55686,
119269926RR0001,2012-12-31,,,,,,,,,,,1,3170,13508,
119269934RR0001,2012-12-31,,,,,,,,,,,2,9964,9964,
119269942RR0001,2012-10-31,1,1,,,,,,,,,,,59561,
119269967RR0001,2012-12-31,,,,,,,,,,,,,,
119270031RR0001,2012-12-31,1,,1,,,,,,,,,,57172,
119270056RR0001,2012-12-31,1,1,,,,,,,,,6,103259,129396,
119270148RR0001,2012-12-31,2,2,,,,,,,,,,,52121,
119270197RR0001,2012-12-31,,,,,,,,,,,,,,
119270221RR0001,2012-12-31,,,,,,,,,,,,,420,
119270254RR0001,2012-12-31,1,,1,,,,,,,,1,2140,47480,
119270288RR0001,2012-12-31,,1,1,,,,,,,,6,51286,124899,
119270296RR0001,2012-12-31,,,,,,,,,,,,,,
119270304RR0001,2012-12-31,,,,,,,,,,,,,,
119270379RR0001,2012-12-31,1,,1,,,,,,,,3,44634,148727,
119270387RR0001,2012-12-31,1,,,1,,,,,,,,,80837,
119270395RR0001,2012-12-31,1,1,,,,,,,,,1,8078,35779,
119270445RR0001,2012-12-31,1,1,,,,,,,,,1,13145,52854,
119270460RR0001,2012-12-31,2,,,,,,,,,,1,3600,98880,
119270478RR0001,2012-12-31,,,,,,,,,,,1,23133,43123,
119270494RR0001,2012-12-31,1,,1,,,,,,,,2,13926,87025,
119270502RR0001,2012-12-31,,,,,,,,,,,1,27105,27105,
119270569RR0001,2012-12-31,2,,2,,,,,,,,2,26322,137237,
119270585RR0001,2012-03-31,,,,,,,,,,,,,,
119270601RR0001,2012-12-31,2,1,,1,,,,,,,5,71513,156625,
119270650RR0001,2012-12-31,1,,,,,,,,,,,,58859,
119270668RR0001,2012-12-31,1,,,,,,,,,,1,4869,81315,
119270684RR0001,2012-03-31,5,3,2,,,,,,,,5,32785,283402,
119270700RR0001,2012-12-31,1,,1,,,,,,,,1,6079,62680,
119270718RR0001,2012-12-31,3,2,1,,,,,,,,4,9538,107853,
119270726RR0001,2012-12-31,6,2,2,2,,,,,,,20,181656,527313,
119270759RR0001,2012-12-31,2,,2,,,,,,,,,88203,142999,
119270775RR0001,2012-12-31,1,,,,,,,,,,1,1750,24125,
119270825RR0001,2012-12-31,1,,1,,,,,,,,4,19864,63606,
119270833RR0001,2012-12-31,,,,,,,,,,,1,16464,16464,
119270841RR0001,2012-12-31,,,,,,,,,,,,,,
119270858RR0001,2012-12-31,1,1,,,,,,,,,1,5125,19833,
119270924RR0001,2012-12-31,,,,,,,,,,,,,,
119270957RR0001,2012-12-31,,,,,,,,,,,1,14229,14229,
119270999RR0001,2012-12-31,1,1,,,,,,,,,,,34885,
119271013RR0001,2012-12-31,1,,,,,,,,,,,,,
119271039RR0001,2012-12-31,2,1,1,,,,,,,,2,11214,131949,
119271054RR0001,2012-12-31,3,1,2,,,,,,,,2,54777,257474,
119271070RR0001,2012-12-31,1,,1,,,,,,,,5,17294,71132,
119271096RR0001,2012-12-31,4,2,2,,,,,,,,2,3170,204861,
119271104RR0001,2012-12-31,2,,2,,,,,,,,12,90000,220322,
119271153RR0001,2012-12-31,2,1,1,,,,,,,,5,35737,130345,
119271179RR0001,2012-12-31,2,1,1,,,,,,,,2,33406,198452,
119271195RR0001,2012-12-31,1,,1,,,,,,,,4,47950,107543,
119271211RR0001,2012-12-31,2,1,1,,,,,,,,1,32382,142000,
119271229RR0001,2012-12-31,1,,1,,,,,,,,5,59251,140327,
119271237RR0001,2012-12-31,,,,,,,,,,,2,1870,1870,
119271245RR0001,2012-12-31,1,,,1,,,,,,,7,44154,129449,
119271252RR0001,2012-12-31,,,,,,,,,,,5,34351,34351,
119271260RR0001,2012-12-31,6,5,1,,,,,,,,,,195695,
119271286RR0001,2012-12-31,1,,1,,,,,,,,4,98398,161331,
119271302RR0001,2012-12-31,4,2,2,,,,,,,,,,177066,
119271328RR0001,2012-12-31,1,,1,,,,,,,,5,48700,119406,
119271336RR0001,2012-12-31,,,,,,,,,,,,,,
119271369RR0001,2012-12-31,,,,,,,,,,,,,,
119271377RR0001,2012-12-31,1,,,,,,,,,,1,21252,22852,
119271385RR0001,2012-12-31,,,,,,,,,,,1,660,660,
119271500RR0001,2012-08-31,,,,,,,,,,,,,,
119271534RR0001,2012-03-31,501,,,,4,4,1,1,,,100,1404772,40588275,
119271559RR0001,2012-12-31,,,,,,,,,,,,,,
119271567RR0002,2012-12-31,2,2,,,,,,,,,9,31773,105939,
119271575RR0001,2012-06-30,4,1,3,,,,,,,,22,96441,293907,
119271583RR0001,2012-12-31,,,,,,,,,,,1,6000,6000,
119271609RR0001,2012-12-31,1,1,,,,,,,,,1,6536,45565,
119271674RR0001,2012-12-31,1,,,,,,,,,,,,1600,
119271690RR0001,2012-12-31,12,1,9,1,1,,,,,,14,106875,730670,
119271708RR0001,2012-12-31,,,,,,,,,,,,,,
